"customer_id","first_name","last_name","gender","age","phone","email","avg_income","customer_type","is_ReferenceOnly","segment_id","Employee_id"
"7447","Virginia","Morgan","Male","62","+1-497-922-2777x2634","ymorton@example.com","47146.48","Buyer","F","55",""
"7448","Nina","Daniel","Female","71","3496695957","gmckenzie@example.com","120220.02","Prospect","F","50",""
"7449","Emily","Chambers","Other","31","509.375.7806","epierce@example.net","183075.16","Investor","F","16","209.0"
"7450","Jeffrey","Morse","Female","21","(839)724-2913x87411","njohnson@example.org","160571.46","Renter","F","34","96.0"
"7451","Kristin","Peterson","Male","75","001-410-949-1312x6761","jasmine36@example.org","184684.26","Renter","F","47","219.0"
"7452","Tonya","Smith","Male","57","(835)265-4224x9050","jeffersonrandall@example.com","195808.66","Buyer","F","7","171.0"
"7453","Cory","Garcia","Male","18","308.501.9698","ukhan@example.net","7080.67","Prospect","F","37",""
"7454","Dustin","Gould","Other","65","+1-437-996-9270","millernancy@example.net","126434.55","Renter","F","44","397.0"
"7455","Hannah","Anderson","Other","44","+1-960-333-2874x62172","teresa16@example.net","85503.68","Prospect","F","49","190.0"
"7456","Brian","Hopkins","Male","72","980.376.7016","williamslisa@example.org","172671.63","Prospect","F","35","128.0"
"7457","Donna","Trevino","Female","61","(943)282-8594x122","monique78@example.com","54103.87","Prospect","F","31","172.0"
"7458","Lindsey","Lee","Female","62","(655)554-3415x1579","amandagutierrez@example.com","196300.75","Investor","F","16","302.0"
"7459","Marc","Anderson","Female","55","387-903-9542x3822","chadpatel@example.net","124673.05","Buyer","F","21","307.0"
"7460","Nicholas","Smith","Other","74","+1-778-236-8334","williamswilliam@example.org","159739.79","Prospect","F","9","107.0"
"7461","Danielle","Johnson","Male","55","(793)464-5702x910","shortshelly@example.org","21691.91","Buyer","F","45","348.0"
"7462","Michelle","Russell","Other","82","(300)425-7329","linda62@example.net","40774.29","Buyer","F","52","92.0"
"7463","Zachary","Sanders","Other","75","386-803-2817x09429","olivia99@example.net","152888.72","Renter","F","32","183.0"
"7464","Michael","Jenkins","Female","64","001-690-635-7288","tatestephanie@example.org","9287.37","Prospect","F","3","195.0"
"7465","Tina","Jones","Male","37","+1-283-874-9755","thomas34@example.com","164291.21","Investor","F","2","332.0"
"7466","Patricia","Manning","Female","28","(287)210-4345","barrymurphy@example.com","7720.06","Investor","F","30","302.0"
"7467","Daniel","Jones","Female","49","960.428.9624x351","samuel22@example.org","133138.17","Buyer","F","1","193.0"
"7468","Mitchell","Pena","Other","33","(306)755-5539x0648","ublevins@example.com","76193.31","Prospect","F","53",""
"7469","Robert","Shaw","Male","61","+1-767-583-2384x093","ulee@example.org","124241.5","Investor","F","28",""
"7470","Robert","White","Male","54","001-965-589-5465","churchveronica@example.net","140726.12","Buyer","F","29","265.0"
"7471","Jane","Peterson","Other","63","772.874.8671","juliebyrd@example.org","71782.67","Buyer","F","22","208.0"
"7472","Renee","Robinson","Female","22","+1-747-940-9612x0246","tinafisher@example.org","26052.68","Renter","F","31",""
"7473","Greg","Powell","Female","22","(940)605-7528x319","annahernandez@example.org","18580.94","Prospect","F","51","83.0"
"7474","Mary","Bridges","Other","48","359.574.4937","chanshannon@example.net","119842.52","Investor","F","23","304.0"
"7475","Megan","Stevenson","Other","82","(271)484-5231","jenniferford@example.net","106527.79","Buyer","F","15","329.0"
"7476","Daniel","Lynch","Other","68","415.880.9405x721","harriselizabeth@example.com","149729.2","Renter","F","26","75.0"
"7477","Devin","Wiggins","Female","35","+1-375-553-4959","mross@example.com","104398.42","Renter","F","21","320.0"
"7478","Jeffrey","Banks","Other","30","3053678273","alexiswood@example.com","87376.93","Prospect","T","16","104.0"
"7479","John","Barnes","Male","55","960-601-9801x650","ucurtis@example.org","82627.0","Renter","F","42","251.0"
"7480","Heather","David","Other","70","001-548-482-9678x20099","ronald76@example.net","10157.15","Prospect","F","43","237.0"
"7481","Kathleen","Contreras","Male","23","001-280-658-5465x6492","nedwards@example.org","70433.65","Buyer","F","14","228.0"
"7482","Joseph","Greer","Other","20","877.685.5459x7693","matthewdavis@example.net","195323.93","Investor","F","56","387.0"
"7483","Craig","Reilly","Other","71","(642)683-6130","evanschristopher@example.org","175343.34","Prospect","F","54","87.0"
"7484","Paul","Lopez","Male","56","239.875.7040x305","thomashamilton@example.com","69228.72","Buyer","F","25",""
"7485","Brian","Brennan","Other","74","7173889766","josephsmith@example.net","119620.1","Buyer","F","33","155.0"
"7486","Jennifer","Wang","Male","27","001-422-313-7148x52817","angelcrane@example.net","170222.87","Prospect","F","38","182.0"
"7487","Diana","Rice","Male","68","702.954.8635","samanthaholt@example.com","91048.5","Prospect","F","59","213.0"
"7488","Kevin","Levine","Male","46","711-866-4804x897","jonesaaron@example.com","8501.78","Buyer","F","41","205.0"
"7489","Jessica","Thomas","Female","66","336.634.7371","christopher92@example.net","19529.54","Buyer","F","36",""
"7490","John","Jensen","Female","24","(921)237-8369x0745","lindajames@example.org","104526.58","Buyer","F","21","59.0"
"7491","Sarah","Butler","Female","67","(346)934-1575","jreynolds@example.net","194040.68","Renter","F","15",""
"7492","Jeremy","Williams","Male","62","227.614.0772x4684","rebecca51@example.com","140175.86","Renter","F","9","151.0"
"7493","Emily","Cook","Female","82","+1-504-543-9285x42865","denniseric@example.net","18828.66","Prospect","F","50","369.0"
"7494","Michael","Davidson","Male","63","756.917.6939x880","brownjames@example.net","41925.37","Prospect","F","41","225.0"
"7495","Sue","Sanford","Female","80","+1-536-536-9028x04845","tyrone93@example.com","155408.01","Investor","F","36",""
"7496","Joseph","Wade","Other","82","+1-260-839-9747x692","taraalexander@example.org","169080.75","Prospect","F","58","44.0"
"7497","Dawn","Snyder","Other","46","(301)215-3610","brandynunez@example.com","125450.44","Buyer","F","50","179.0"
"7498","Kayla","Moore","Male","72","(577)715-4912x86567","jamiewalker@example.com","130662.52","Buyer","F","12","121.0"
"7499","Todd","Martin","Male","51","903.593.4073","william38@example.net","10525.8","Investor","F","58","139.0"
"7500","Emily","Watson","Female","22","(240)862-4514","sydneybailey@example.com","166563.4","Investor","F","7","115.0"
"7501","Jacqueline","Roberts","Male","73","362.635.9390x85357","johnsonnoah@example.com","158713.67","Investor","F","23","275.0"
"7502","Tammy","Hall","Other","82","717-713-7732x513","zaguirre@example.net","55511.85","Renter","F","51","138.0"
"7503","Michelle","Dawson","Other","54","(377)593-8762x50706","tkelley@example.org","143191.96","Investor","F","43","270.0"
"7504","Stephen","Lopez","Other","32","8829372359","scooper@example.org","46896.65","Renter","F","53","163.0"
"7505","Richard","Bradley","Other","23","+1-229-210-6699x00926","kayla49@example.org","12864.38","Investor","F","32","350.0"
"7506","Teresa","Bentley","Female","35","(809)847-2311","vincentsims@example.com","44221.63","Buyer","F","52","206.0"
"7507","Andrew","Vazquez","Male","74","001-318-821-2946","jessicahernandez@example.org","39832.63","Renter","F","60","92.0"
"7508","Steve","Farmer","Other","39","605-805-0285x8774","floresashlee@example.net","70860.86","Investor","F","53","169.0"
"7509","Travis","Mckay","Other","71","4284923038","wharris@example.org","86597.65","Buyer","F","32","70.0"
"7510","Christopher","Walton","Other","33","001-387-449-3065x592","darius67@example.net","104165.08","Investor","F","55","316.0"
"7511","Joseph","Branch","Female","18","(317)984-3837","yscott@example.com","97967.01","Renter","F","8","23.0"
"7512","Christopher","Williams","Female","42","(471)697-3541x1005","shelbynewton@example.com","57781.55","Investor","F","23","100.0"
"7513","Michael","Green","Female","29","+1-685-916-2583x117","brownryan@example.net","10688.28","Renter","F","28","294.0"
"7514","Matthew","Clark","Male","29","001-301-747-7377","timothy16@example.org","122994.82","Renter","F","8","367.0"
"7515","Brian","Bryant","Other","64","979-256-4707x911","tonya59@example.net","82170.24","Investor","F","1","220.0"
"7516","Christopher","Frazier","Other","63","2668389025","bethpena@example.com","63241.07","Investor","F","56","247.0"
"7517","Vanessa","Flores","Female","36","(582)272-5662","donald28@example.com","174053.5","Prospect","F","24","131.0"
"7518","Jeremy","Short","Other","82","7274961511","olsonamanda@example.com","150614.95","Buyer","F","18","257.0"
"7519","Rachel","Brooks","Other","40","(653)219-3058","jennifer04@example.org","172264.28","Buyer","F","31",""
"7520","Steven","Edwards","Male","68","664.659.4852x591","amy93@example.net","101521.64","Renter","F","3","280.0"
"7521","Anne","Hodges","Other","41","+1-753-707-5035","osbornejulie@example.org","30531.59","Renter","F","60",""
"7522","Desiree","Mills","Other","49","001-483-772-7573","johnbaker@example.net","140763.18","Renter","F","11","157.0"
"7523","Crystal","Griffin","Male","49","+1-417-555-0461","smithrachel@example.org","45184.39","Renter","F","9","155.0"
"7524","Ashley","Rhodes","Female","72","7647833078","wilsonallen@example.com","91039.79","Prospect","F","57","240.0"
"7525","Joe","Rollins","Female","82","+1-788-418-4493x33019","kelli83@example.com","17675.15","Buyer","F","55","75.0"
"7526","Robert","Schultz","Female","75","773-936-4582x18786","josephkline@example.org","165935.14","Prospect","F","38","277.0"
"7527","Melissa","Padilla","Male","55","+1-335-422-3007","nicolemoss@example.net","29558.43","Investor","F","13","329.0"
"7528","Catherine","Fernandez","Male","43","739-846-8885","edwardsstephen@example.net","181104.01","Prospect","F","41","379.0"
"7529","David","Garcia","Female","38","(652)700-9108","jason41@example.org","173524.97","Prospect","F","17","289.0"
"7530","Amy","Fleming","Other","18","001-307-366-9411x60506","daniel84@example.net","95593.64","Investor","F","42","142.0"
"7531","Kayla","Hart","Female","82","398-961-4430","vcoleman@example.net","150151.8","Renter","F","3","23.0"
"7532","Paul","Ford","Male","68","(429)529-9301","ywilliams@example.org","125791.79","Buyer","F","46","323.0"
"7533","Christina","Ibarra","Male","31","353-296-1611x364","huynhkaren@example.org","161599.75","Prospect","F","1","100.0"
"7534","Carolyn","Mcbride","Male","56","+1-399-872-4790x8911","judithwalker@example.net","89201.99","Buyer","F","36","274.0"
"7535","Krystal","Davis","Other","46","511-230-3830","travis21@example.com","158232.65","Renter","F","42","89.0"
"7536","Patrick","Roberts","Other","30","+1-731-664-4821x2788","ramirezconnor@example.org","95179.08","Buyer","F","26","69.0"
"7537","Karen","Beck","Other","19","553-970-0372x2755","kevinsmith@example.net","188488.33","Renter","F","9","201.0"
"7538","Joseph","Randolph","Male","33","2418822213","sanchezteresa@example.net","99842.56","Renter","F","54","280.0"
"7539","Ryan","Mcdowell","Other","64","3212900014","heather72@example.net","95210.76","Renter","F","23","67.0"
"7540","Antonio","Riley","Other","48","419.222.0533x015","tyronediaz@example.com","158089.01","Prospect","F","7","110.0"
"7541","Jennifer","Martin","Female","49","453.338.3874","james74@example.net","165207.65","Investor","F","56","88.0"
"7542","Veronica","Fisher","Other","28","+1-774-985-7462","yjenkins@example.org","113125.38","Buyer","F","50","144.0"
"7543","Mckenzie","Williams","Male","82","+1-904-589-7883x034","lawsoncharles@example.org","40060.57","Prospect","F","16","292.0"
"7544","Craig","Goodwin","Female","63","237-272-9163x230","tonyabooth@example.net","96212.86","Buyer","F","3",""
"7545","Anna","Smith","Female","40","001-481-425-2876x0847","edwardwalker@example.org","193774.14","Renter","F","32","208.0"
"7546","John","Craig","Other","34","(553)963-2633x8752","zatkins@example.org","151832.31","Renter","F","22",""
"7547","Lisa","Cisneros","Other","36","001-302-467-0814x064","smallsharon@example.com","163176.71","Prospect","F","7","331.0"
"7548","Donald","Contreras","Male","61","840.981.0720x96056","kaylagomez@example.org","11400.97","Buyer","F","9",""
"7549","Joshua","Rice","Male","85","(536)499-8923","perezpaula@example.net","96232.6","Investor","F","56","171.0"
"7550","Morgan","Clark","Other","81","591.290.4658x4348","matthewsmith@example.net","131091.12","Buyer","F","46","240.0"
"7551","Leslie","Mitchell","Other","26","+1-685-659-3201x0316","amandaferguson@example.org","166856.37","Buyer","F","40","170.0"
"7552","Brandon","Hayes","Other","63","(893)763-9309x28411","tleblanc@example.net","14608.36","Renter","F","28","197.0"
"7553","Zachary","Fox","Female","71","+1-405-340-9811x3830","vwilliams@example.org","171225.58","Investor","T","27","208.0"
"7554","Jessica","Bradley","Male","68","+1-517-341-3565","cartermorgan@example.com","111938.18","Renter","F","3","152.0"
"7555","Sean","Smith","Male","78","3335459419","ryan13@example.org","43476.22","Renter","F","44","158.0"
"7556","Duane","Butler","Male","53","+1-968-350-9555","victoria30@example.net","66864.77","Renter","F","13","242.0"
"7557","William","Meyer","Male","37","(300)265-8347x566","tyler17@example.org","59976.26","Buyer","F","22","358.0"
"7558","Steven","Kane","Other","68","001-260-729-9254x04802","kylelang@example.com","108517.51","Renter","F","3","172.0"
"7559","Stephanie","Brown","Male","40","948-239-7019x322","jesusmitchell@example.org","15078.71","Investor","F","33","348.0"
"7560","Alexis","Hamilton","Female","75","520-690-2058","jennifergross@example.com","35914.55","Renter","F","11","162.0"
"7561","Richard","Riddle","Male","33","612-421-0631x6375","christina93@example.org","163475.14","Investor","F","10","231.0"
"7562","Timothy","Moreno","Male","40","(512)751-9914x446","whitneyprice@example.com","30857.78","Renter","F","43","273.0"
"7563","Maureen","Sweeney","Male","59","(366)722-5800","cliffordrodriguez@example.org","50512.27","Investor","F","38","269.0"
"7564","Matthew","Singh","Other","49","(749)596-1404x841","smithjohn@example.com","93407.27","Investor","F","57","114.0"
"7565","Carolyn","Anderson","Female","48","+1-944-495-0695x887","kennethperez@example.org","105838.57","Buyer","F","26","329.0"
"7566","Christina","Steele","Female","64","680.223.0039x951","jrobertson@example.com","153904.04","Investor","F","4",""
"7567","Sonya","Medina","Female","40","941-408-8868","brandyjohnson@example.com","92229.82","Investor","F","14","130.0"
"7568","Jessica","Ellis","Female","84","+1-772-418-3673x713","thomas10@example.com","159023.6","Renter","F","23","110.0"
"7569","Jennifer","Warren","Other","64","636-944-1294","amandale@example.net","125577.53","Buyer","F","59","98.0"
"7570","Brittany","Roth","Other","49","341-615-0271","mitchell61@example.com","27054.45","Prospect","F","1","373.0"
"7571","Linda","Roberts","Other","81","5155391171","smithgregory@example.net","35484.63","Prospect","F","40","223.0"
"7572","Claudia","Willis","Male","42","+1-463-988-0173x4938","zacharysanchez@example.com","90221.58","Buyer","F","10",""
"7573","Matthew","Blevins","Other","27","001-522-842-9525x906","glenn77@example.com","82393.43","Renter","F","38","287.0"
"7574","Susan","Clark","Other","18","(609)322-6691","kathywilson@example.org","149991.13","Investor","F","16",""
"7575","Leslie","Hogan","Female","71","+1-227-668-3488x499","donaldbaker@example.org","118243.74","Prospect","F","8",""
"7576","Sarah","Lopez","Male","57","+1-794-275-5206x60985","haydenerin@example.net","80685.95","Prospect","T","59","396.0"
"7577","Ashley","Arias","Male","59","739-458-2484","jose88@example.com","38298.26","Renter","F","11","15.0"
"7578","Douglas","Valenzuela","Female","24","(868)762-6186","dakotalopez@example.com","49233.23","Renter","F","25","306.0"
"7579","Julian","Duarte","Female","34","477-740-0473","sanchezwyatt@example.net","117222.7","Prospect","F","60","42.0"
"7580","Steven","Ortiz","Male","32","(231)818-2938x733","austinjoseph@example.org","87570.57","Prospect","F","4","388.0"
"7581","Christine","Phillips","Other","37","+1-224-853-7592x9394","parsonsjessica@example.net","105410.86","Renter","F","5","169.0"
"7582","Jason","Mason","Male","75","(800)986-2975x96709","elizabeth04@example.net","38282.1","Buyer","F","38","77.0"
"7583","Juan","Butler","Female","77","291-928-9053x878","lauraharris@example.com","134266.72","Investor","T","39","266.0"
"7584","Marco","Hall","Other","64","690-824-7827x556","ucarlson@example.com","171245.05","Buyer","F","39","384.0"
"7585","Michael","Rose","Other","19","906-750-0136x55783","davidcastaneda@example.org","55298.2","Buyer","F","49","342.0"
"7586","Shannon","Garcia","Female","70","001-451-925-2087x510","ronaldfoster@example.net","100845.27","Prospect","F","15","252.0"
"7587","Sharon","Moore","Female","38","+1-331-508-7201","woodcraig@example.org","195227.83","Prospect","F","24","232.0"
"7588","Robert","Reed","Female","29","528.684.6989","rosemaldonado@example.net","69982.14","Prospect","F","16","111.0"
"7589","Patricia","Barrera","Male","51","520-354-7953x7965","kelly95@example.org","121034.04","Buyer","F","2","2.0"
"7590","Brian","Newton","Other","41","724-371-5771x9146","jenniferyoung@example.com","22588.16","Prospect","F","7",""
"7591","Elizabeth","Maxwell","Female","71","(886)353-5418","odavis@example.com","123172.93","Investor","F","2","12.0"
"7592","Kristen","Moore","Female","39","+1-625-920-7713x9655","justin16@example.com","22478.2","Renter","F","29","151.0"
"7593","Joshua","Taylor","Female","54","+1-581-396-8402x7386","audrey12@example.com","192050.91","Buyer","F","38",""
"7594","Shari","Miller","Female","78","899.248.7493x575","amy20@example.org","144554.22","Buyer","F","13","3.0"
"7595","Kathleen","Jones","Male","81","+1-751-627-9237x505","kurt76@example.com","158691.16","Prospect","F","44","319.0"
"7596","Mark","Ellis","Female","38","941-449-3258","vbutler@example.com","142300.35","Prospect","F","21","195.0"
"7597","Samantha","Gutierrez","Female","84","280-242-4929x952","wayneolson@example.net","119997.16","Buyer","F","47","209.0"
"7598","Sarah","Johnson","Male","30","(490)815-8278x549","kaitlyn22@example.com","92732.99","Prospect","F","21","369.0"
"7599","Julia","Hopkins","Male","29","725-810-6104x1250","walkerandrea@example.org","172382.81","Buyer","F","47","60.0"
"7600","Katelyn","Santana","Male","38","759.243.1003x025","tonyastein@example.org","191582.96","Investor","F","33","85.0"
"7601","Madeline","Yang","Female","57","(984)447-0580x35870","brownangela@example.com","102312.05","Prospect","F","5","394.0"
"7602","Breanna","Leonard","Other","44","335.505.1915x04959","carrollrobert@example.net","186649.33","Prospect","F","48","166.0"
"7603","Carolyn","Clark","Other","51","+1-874-491-3572x949","moodymegan@example.com","118749.92","Buyer","F","60",""
"7604","Jason","Jackson","Other","70","001-464-825-6624x216","aprilterry@example.net","109984.92","Prospect","F","20","389.0"
"7605","Tiffany","Peters","Female","24","796.338.1948x606","justinchurch@example.com","93624.13","Investor","F","53",""
"7606","Mark","Abbott","Male","50","001-398-452-0085","knightashlee@example.org","45811.11","Buyer","F","42","333.0"
"7607","Matthew","Mendez","Male","81","001-474-350-4167x313","allenkathy@example.net","5725.33","Prospect","F","6","162.0"
"7608","Mark","Williams","Male","67","001-370-418-6083x18386","misty99@example.net","52093.71","Buyer","F","57",""
"7609","James","Bush","Male","31","(922)272-6815x99956","elizabethmedina@example.net","104396.02","Renter","F","35","39.0"
"7610","Paige","Ramirez","Male","84","294-401-9963","toddangela@example.org","79092.19","Buyer","F","2","51.0"
"7611","Mary","Mitchell","Female","78","276-683-0947x77515","michael22@example.net","92454.62","Prospect","F","54","142.0"
"7612","Jason","Martinez","Female","19","540-997-9283","natasharobinson@example.com","196226.4","Buyer","F","5","266.0"
"7613","Anne","Gutierrez","Other","58","929.752.2337x71062","sharon06@example.com","73303.11","Investor","F","50","130.0"
"7614","Mary","Martin","Other","25","9777883967","hchan@example.com","93175.67","Prospect","F","10","362.0"
"7615","Harry","Jarvis","Female","27","2946404919","jenkinsstephen@example.net","31035.53","Buyer","F","18","31.0"
"7616","Anthony","Foley","Female","40","546.892.9904","adamsmartin@example.org","14351.76","Investor","F","46","357.0"
"7617","Tammy","Roberts","Male","33","+1-499-898-7280x251","martinezgabriel@example.com","156204.86","Investor","F","31","88.0"
"7618","Ronald","Sanders","Female","68","7696247998","longkimberly@example.org","116283.22","Prospect","F","59","311.0"
"7619","Erik","Davis","Other","36","843.995.5007x157","thomasapril@example.com","153337.44","Renter","F","54",""
"7620","Dakota","Ferrell","Other","72","(801)697-8134x91516","kendra22@example.com","34223.25","Investor","F","5","333.0"
"7621","David","Golden","Male","72","001-268-392-2930x6822","theresa42@example.com","116506.61","Investor","F","15","191.0"
"7622","Curtis","Andrews","Other","62","975-314-7607","wrightaaron@example.com","54460.28","Buyer","F","22","240.0"
"7623","Gary","Garner","Male","48","+1-426-570-4077x66872","grant25@example.net","49472.05","Investor","F","28","126.0"
"7624","Elizabeth","Smith","Female","36","(479)248-9340x3266","jessica05@example.org","7247.57","Buyer","F","32","72.0"
"7625","Danielle","Montoya","Female","50","001-898-526-1675x90328","jamestorres@example.com","30416.44","Investor","F","60","45.0"
"7626","Brent","Barnes","Male","73","(332)836-7798x1701","lisa40@example.net","65307.28","Investor","F","21",""
"7627","Joel","Perez","Female","22","364.504.3696x9952","timothy88@example.com","27791.36","Investor","F","19",""
"7628","Jennifer","Porter","Male","45","001-368-304-3804","shane45@example.net","197242.4","Prospect","F","60","260.0"
"7629","Beth","Cox","Male","46","267.344.8514x045","robinstout@example.org","65183.37","Investor","F","48","379.0"
"7630","Amanda","Ellis","Male","31","+1-204-784-5791x667","allendiana@example.org","30413.17","Buyer","F","35","232.0"
"7631","Jason","Cooper","Other","23","001-443-508-8364x149","lawrence26@example.org","43821.05","Prospect","F","37","353.0"
"7632","Laura","Dickerson","Other","59","913.473.2603x1971","lopezwillie@example.org","119602.13","Prospect","F","4",""
"7633","Betty","Simmons","Other","85","379.796.6172","johnsonamber@example.org","17488.49","Renter","F","18",""
"7634","Tammy","Parks","Other","59","477-749-8837","larrylogan@example.net","173174.66","Investor","F","32","82.0"
"7635","Angela","Mcintosh","Female","48","(490)230-8253","jeffmorris@example.net","192492.44","Renter","F","15","116.0"
"7636","Chad","Oneill","Other","78","(802)531-5943x09194","robin91@example.org","53115.75","Renter","F","39","170.0"
"7637","Krista","Jackson","Male","30","(985)429-3125x670","lanealec@example.net","92768.58","Prospect","F","24","5.0"
"7638","Matthew","Estes","Female","48","810-794-4246x223","william71@example.org","9316.22","Buyer","F","54","285.0"
"7639","Jason","Jefferson","Female","58","(204)806-9685x0026","flee@example.net","129938.49","Buyer","F","1","333.0"
"7640","John","Rodriguez","Other","45","001-877-648-4922","pcarroll@example.com","85715.58","Prospect","T","34","93.0"
"7641","Natalie","Patterson","Other","68","+1-403-667-9964x266","pshelton@example.com","57661.4","Prospect","F","2","303.0"
"7642","Charles","Roberts","Other","63","246.347.3474","llopez@example.com","45333.24","Renter","F","21","296.0"
"7643","Jose","Taylor","Other","63","509-570-5802x2211","andreanichols@example.net","132534.5","Buyer","F","31","397.0"
"7644","Tiffany","Matthews","Other","37","864-832-0331x8896","staylor@example.org","86162.32","Buyer","F","29","299.0"
"7645","Sara","Moore","Male","67","(498)339-8349x1087","hallbrianna@example.com","40033.56","Prospect","F","26","31.0"
"7646","Dale","Adams","Other","40","001-370-389-9850","huffmanisaac@example.org","139376.27","Investor","F","41",""
"7647","Kathy","Hughes","Male","62","(261)261-1934x2756","gabrielcampbell@example.org","115189.1","Investor","F","12","304.0"
"7648","Danielle","Chavez","Female","83","(705)277-8030","gabrielconley@example.net","172441.05","Buyer","F","35","302.0"
"7649","Jerry","Parker","Other","24","(862)950-3808x511","jamestyler@example.org","27907.8","Prospect","F","13",""
"7650","Jade","Strickland","Male","37","+1-632-489-4943x63859","sylvia18@example.org","158204.99","Buyer","F","38","96.0"
"7651","Angela","Nelson","Other","35","547.840.9601x96631","shawn62@example.org","136335.77","Renter","F","57","8.0"
"7652","Tammy","Burgess","Male","48","+1-282-887-1994x091","murphyrobert@example.org","27427.13","Buyer","F","25","174.0"
"7653","Joshua","Hammond","Female","35","288-303-2325x06522","emilywilson@example.org","140490.04","Investor","T","34","361.0"
"7654","Michael","Vasquez","Female","72","(483)809-9257x99727","jeremybowen@example.org","91101.72","Buyer","F","45","161.0"
"7655","Daniel","Bautista","Other","32","001-453-680-8920x4338","ygray@example.net","189272.03","Investor","F","18","331.0"
"7656","Amanda","Stevens","Male","81","213-596-4397x7170","millerlisa@example.org","32614.21","Prospect","F","13","87.0"
"7657","Joseph","Wood","Other","80","6382125116","rose96@example.org","130352.51","Renter","F","56","56.0"
"7658","April","Blackburn","Male","30","001-534-798-1845","johnblair@example.net","79486.11","Investor","F","1","237.0"
"7659","Lisa","Williams","Female","41","536.711.8191x0476","geoffrey61@example.net","191578.86","Buyer","F","16","384.0"
"7660","Jennifer","Beltran","Female","51","852.746.7467x4084","enelson@example.com","69345.1","Buyer","F","33","159.0"
"7661","Zachary","Johnson","Male","54","+1-726-759-6849x0100","deborahbowman@example.net","192626.25","Renter","F","56","265.0"
"7662","Tiffany","Arellano","Female","35","563-985-2619","littleronald@example.com","180789.74","Investor","F","56","388.0"
"7663","Katherine","Bradley","Other","18","7085115428","fieldsluke@example.com","57724.73","Investor","F","55","304.0"
"7664","Lisa","Carr","Other","80","967-816-8504x14928","smithphillip@example.org","161690.65","Prospect","F","46","236.0"
"7665","Nicholas","Bowen","Male","68","001-295-329-4055x4472","englishfrank@example.net","199142.82","Investor","F","12","176.0"
"7666","Thomas","Wong","Male","76","(565)623-0654","bernardmargaret@example.org","54269.29","Investor","F","15","192.0"
"7667","Connor","Powell","Other","30","+1-938-576-1343","laura06@example.com","90171.55","Prospect","F","51","389.0"
"7668","Stephen","Lawrence","Male","34","001-398-831-7135x440","tiffany53@example.com","106435.24","Renter","F","21",""
"7669","Patrick","Moss","Male","27","001-773-423-8272x23958","robertsonnicholas@example.net","62511.57","Renter","F","4",""
"7670","Tony","Cooper","Male","78","439.691.1339x482","amanda30@example.org","7976.64","Investor","F","49","272.0"
"7671","Melissa","Nguyen","Male","40","8009172016","lhernandez@example.com","47925.2","Investor","F","37","68.0"
"7672","Robert","Fernandez","Other","54","(818)408-3248","slee@example.net","59977.69","Buyer","F","9","347.0"
"7673","Kelly","Sullivan","Other","34","(718)499-3016x36786","rwatts@example.net","91501.94","Renter","F","11","390.0"
"7674","Garrett","Snyder","Male","79","8633588983","kristengarrett@example.net","38364.98","Renter","F","21","379.0"
"7675","Christine","Huang","Other","78","666-828-2894x934","eramirez@example.net","175284.6","Buyer","F","49","317.0"
"7676","Kyle","Brown","Other","56","+1-266-380-1128x082","wrightjennifer@example.net","142457.67","Renter","F","54",""
"7677","Justin","May","Male","79","(583)828-4534","kingpaul@example.com","21614.09","Buyer","F","23","213.0"
"7678","Lawrence","Rowe","Female","84","+1-379-892-2765x9983","arnoldkathleen@example.com","131768.03","Renter","F","11",""
"7679","Charles","Schneider","Male","32","+1-699-751-9598x88738","audreywood@example.org","132463.01","Prospect","F","48","209.0"
"7680","Vickie","Cook","Male","35","285.390.8454x77858","hollyfoster@example.com","191463.13","Prospect","F","34",""
"7681","Emily","Phillips","Other","44","001-481-918-6761","andrewmeza@example.net","5589.07","Prospect","F","7","245.0"
"7682","Samuel","Perry","Male","27","3807903701","evanscraig@example.com","53346.83","Prospect","F","20","64.0"
"7683","Joshua","Moore","Other","49","(282)320-3460x137","marc15@example.org","185919.34","Buyer","F","41","68.0"
"7684","Samuel","Lewis","Other","74","+1-736-492-3038x6494","adrianbeard@example.net","186766.11","Renter","F","7","40.0"
"7685","Jorge","Floyd","Male","75","(701)549-6737x5016","blucero@example.com","145514.35","Buyer","F","37","62.0"
"7686","Elizabeth","Grimes","Female","39","507.459.0657x814","smithanthony@example.com","154323.85","Investor","F","21","83.0"
"7687","Michelle","Patrick","Male","74","445-482-8292","samanthashea@example.net","22839.18","Prospect","F","1",""
"7688","Angela","Rowland","Female","47","302-713-9024","sarah41@example.org","105205.79","Investor","F","33","191.0"
"7689","Angela","Roberson","Male","44","(756)385-7598x04708","shelbymcclain@example.com","50158.68","Investor","F","7","267.0"
"7690","Brandon","Williams","Male","83","+1-271-811-8641x0645","jocelyntorres@example.org","40337.52","Buyer","F","52","17.0"
"7691","Brenda","Alvarez","Other","47","001-883-908-7567x7507","yreynolds@example.net","163009.14","Investor","F","60",""
"7692","Paul","Brewer","Other","53","001-724-259-1102x5861","floresjeremy@example.org","31332.44","Prospect","F","36","317.0"
"7693","Larry","Charles","Male","61","+1-250-316-1116x806","greenrichard@example.com","96387.07","Prospect","F","15","163.0"
"7694","Ronald","Edwards","Male","65","001-242-521-3221x260","melissaking@example.net","188022.76","Prospect","F","7","90.0"
"7695","Shannon","Wade","Male","45","746.269.3135","lcopeland@example.com","41237.25","Buyer","F","2","121.0"
